time;YQR060
21524575;10.3659
21524588;10.1605
21524601;10.4608
21524614;10.4397
21524627;10.1289
21524640;10.3554
21524653;10.4133
21524666;10.1657
21524679;10.0814
21524692;10.1552
21524705;10.2606
21524718;10.1078
21524731;9.9234
21524744;10.4186
21524757;10.0972
21524770;10.5925
21524783;10.4291
21524796;10.3659
21524809;10.2079
21524822;10.524
21524835;10.2764
21524848;10.3132
21524861;10.4555
21524874;10.5503
21524887;10.4871
21524900;10.2184
21524913;10.3501
21524926;9.31228
21524939;10.6083
21524952;10.5029
21524965;10.3396
21524978;10.5503
21524991;10.4239
21525004;10.2816
21525017;10.2922
21525030;10.2974
21525043;10.1025
21525056;10.171
21525069;10.1183
21525082;10.3132
21525095;10.2184
21525108;10.2448
21525121;10.3554
21525134;10.4871
21525147;10.2711
21525160;10.5398
21525173;10.329
21525186;10.4081
21525199;10.3396
21525212;10.5714
21525225;10.3343
21525238;10.3185
21525251;10.4976
21525264;10.3817
21525277;10.2922
21525290;10.1973
21525303;10.3765
21525316;10.4766
21525329;10.3607
21525342;10.3817
21525355;10.229
21525368;10.3765
21525381;10.3554
21525394;10.3027
21525407;10.3396
21525420;10.3185
21525433;10.3343
21525446;10.387
21525459;10.1763
21525472;10.2974
21525485;10.2658
21525498;10.5767
21525511;10.445
21525524;10.1183
21525537;10.1921
21525550;10.3712
21525563;10.4766
21525576;10.3923
21525589;10.5714
21525602;10.4133
21525615;10.4186
21525628;10.2974
21525641;10.2606
21525654;10.3975
21525667;10.4766
21525680;10.4608
21525693;10.308
21525706;10.466
21525719;10.3659
21525732;10.2764
21525745;10.4081
21525758;10.2974
21525771;10.2764
21525784;10.3027
21525797;10.0498
21525810;10.1131
21525823;10.2448
21525836;10.4344
21525849;10.2131
21525862;10.3765
21525875;10.3712
21525888;10.329
21525901;10.387
21525914;10.4397
21525927;10.2711
21525940;10.3027
21525953;9.79696
21525966;10.4871
21525979;10.4713
21525992;10.3659
21526005;10.0551
21526018;10.5082
21526031;10.2764
21526044;10.3449
21526057;10.2711
21526070;10.4239
21526083;10.3027
21526096;10.4766
21526109;10.3659
21526122;10.4608
21526135;10.3185
21526148;10.3449
21526161;10.329
21526174;10.1499
21526187;10.2922
21526200;10.2922
21526213;10.8664
21526226;10.3449
21526239;10.2079
21526252;10.3027
21526265;10.5187
21526278;10.4081
21526291;10.387
21526304;10.5082
21526317;10.5082
21526330;10.2184
21526343;10.5503
21526356;10.5187
21526369;10.4291
21526382;10.6399
21526395;10.761
21526408;10.5082
21526421;10.5187
21526434;10.5767
21526447;10.4818
21526460;10.3185
21526473;10.3923
21526486;10.171
21526499;10.0182
21526512;10.3501
21526525;10.013
21526538;10.5661
21526551;9.74955
21526564;10.2869
21526577;10.308
21526590;10.3659
21526603;10.5134
21526616;10.4291
21526629;10.0024
21526642;10.1868
21526655;9.98662
21526668;10.034
21526681;10.1447
21526694;10.2711
21526707;10.3238
21526720;10.0024
21526733;10.1763
21526746;10.1078
21526759;10.0182
21526772;10.466
21526785;9.62838
21526798;6.86256
21526811;11.7251
21526824;15.2812
21526837;15.2864
21526850;15.2917
21526863;15.2864
21526876;15.2864
21526889;15.2812
21526902;14.6806
21526915;13.1739
21526928;9.97608
21526941;8.99092
21526954;8.47463
21526967;8.20069
21526980;8.25337
21526993;15.2706
21527006;15.1337
21527019;10.5345
21527032;9.99715
21527045;10.524
21527058;10.8085
21527071;9.74428
21527084;13.0316
21527097;9.64418
21527110;11.0403
21527123;9.57043
21527136;12.1993
21527149;10.5609
21527162;9.73374
21527175;9.09102
21527188;8.67483
21527201;11.0192
21527214;10.1078
21527227;12.1782
21527240;10.2553
21527253;12.9052
21527266;8.12166
21527279;7.84245
21527292;8.08479
21527305;6.99953
21527318;8.4641
21527331;7.65806
21527344;11.3353
21527357;10.1447
21527370;11.5355
21527383;8.39561
21527396;10.2869
21527409;11.8674
21527422;10.545
21527435;12.0307
21527448;9.46506
21527461;10.2395
21527474;8.72224
21527487;10.25
21527500;10.7768
21527513;9.65998
21527526;10.1657
21527539;6.82041
21527552;8.72751
21527565;6.84149
21527578;6.89417
21527591;7.26294
21527604;12.4311
21527617;8.75385
21527630;9.3913
21527643;7.35777
21527656;6.78353
21527669;10.2448
21527682;11.6724
21527695;11.683
21527708;12.8367
21527721;11.4775
21527734;9.8391
21527747;9.08048
21527760;10.8506
21527773;10.3607
21527786;11.2668
21527799;9.78115
21527812;8.17961
21527825;10.7031
21527838;8.37981
21527851;7.29982
21527864;7.3525
21527877;6.96265
21527890;6.98373
21527903;6.74139
21527916;9.17004
21527929;7.97942
21527942;6.80988
21527955;6.85729
21527968;6.80988
21527981;11.3247
21527994;10.092
21528007;8.64849
21528020;9.63364
21528033;8.30605
21528046;10.0446
21528059;10.0551
21528072;6.97319
21528085;7.19972
21528098;8.17435
21528111;6.79934
21528124;8.36927
21528137;8.88556
21528150;7.85298
21528163;9.1437
21528176;10.0762
21528189;9.61257
21528202;8.53259
21528215;10.3396
21528228;8.33239
21528241;8.99092
21528254;9.5915
21528267;7.38938
21528280;10.092
21528293;9.55989
21528306;10.0867
21528319;9.71267
21528332;10.2131
21528345;10.7452
21528358;9.69159
21528371;10.2711
21528384;9.05941
21528397;9.46506
21528410;9.89179
21528423;9.58623
21528436;9.08048
21528449;9.44399
21528462;7.79503
21528475;9.73901
21528488;9.59677
21528501;7.99523
21528514;10.2026
21528527;10.6451
21528540;6.99953
21528553;6.8889
21528566;6.92051
21528579;7.36831
21528592;7.0206
21528605;7.61065
21528618;8.00049
21528631;8.76439
21528644;9.48613
21528657;8.8118
21528670;10.3554
21528683;8.95404
21528696;9.68633
21528709;7.43679
21528722;6.85202
21528735;7.43153
21528748;9.11736
21528761;7.63699
21528774;10.1763
21528787;8.72224
21528800;7.80557
21528813;7.28402
21528826;8.88029
21528839;9.60203
21528852;10.4766
21528865;10.3765
21528878;7.96888
21528891;9.40184
21528904;9.2596
21528917;11.2036
21528930;10.8295
21528943;9.43872
21528956;9.39657
21528969;8.92243
21528982;9.13843
21528995;9.18584
21529008;7.86352
21529021;9.57043
21529034;6.989
21529047;8.85921
21529060;10.0551
21529073;10.0446
21529086;7.25767
21529099;8.39034
21529112;9.15423
21529125;8.50098
21529138;8.02157
21529151;7.4684
21529164;7.76869
21529177;6.74139
21529190;6.73085
21529203;7.65806
21529216;8.21122
21529229;7.72655
21529242;8.23756
21529255;9.38077
21529268;8.05844
21529281;8.63795
21529294;9.43872
21529307;9.14897
21529320;6.74139
21529333;7.7845
21529346;8.83814
21529359;7.5527
21529372;6.92051
21529385;8.11113
21529398;9.96027
21529411;9.65472
21529424;9.8075
21529437;7.29982
21529450;8.64322
21529463;8.07425
21529476;7.57904
21529489;8.87502
21529502;6.77827
21529515;9.46506
21529528;7.5685
21529541;9.84437
21529554;7.02587
21529567;10.6662
21529580;8.57473
21529593;7.98469
21529606;9.54408
21529619;9.52301
21529632;6.97846
21529645;7.21026
21529658;8.36927
21529671;10.0656
21529684;8.69063
21529697;8.10586
21529710;8.22176
21529723;6.87836
21529736;7.41572
21529749;6.7888
21529762;7.50001
21529775;6.80461
21529788;7.34723
21529801;9.89179
21529814;10.4608
21529827;9.00673
21529840;10.013
21529853;7.67386
21529866;7.35777
21529879;7.72128
21529892;7.04695
21529905;7.31563
21529918;7.62645
21529931;7.09436
21529944;6.8889
21529957;6.76773
21529970;8.18488
21529983;7.82137
21529996;7.11543
21530009;8.65375
21530022;7.6686
21530035;7.8003
21530048;9.25433
21530061;9.0278
21530074;8.19542
21530087;9.42818
21530100;7.17338
21530113;8.0321
21530126;7.2366
21530139;7.30509
21530152;6.73085
21530165;8.42195
21530178;8.39561
21530191;7.72128
21530204;9.62311
21530217;8.68009
21530230;8.34293
21530243;8.70644
21530256;9.17531
21530269;8.43776
21530282;10.034
21530295;9.22272
21530308;9.32809
21530321;7.41045
21530334;6.773
21530347;6.80461
21530360;7.11016
21530373;7.81611
21530386;6.92578
21530399;6.74139
21530412;7.5527
21530425;6.74139
21530438;6.74666
21530451;6.9047
21530464;8.21122
21530477;9.91286
21530490;10.2974
21530503;7.49474
21530516;7.60538
21530529;7.42099
21530542;6.85202
21530555;7.08909
21530568;8.796
21530581;8.49044
21530594;8.51678
21530607;8.20069
21530620;7.03114
21530633;6.85202
21530646;8.796
21530659;8.53785
21530672;6.92051
21530685;7.73181
21530698;7.5843
21530711;6.73085
21530724;7.12597
21530737;7.35777
21530750;8.90136
21530763;6.75192
21530776;8.26391
21530789;7.54743
21530802;8.25864
21530815;7.86879
21530828;7.70547
21530841;6.80461
21530854;7.75289
21530867;8.44302
21530880;9.60203
21530893;7.37884
21530906;8.34293
21530919;8.75912
21530932;7.77923
21530945;7.53162
21530958;8.21122
21530971;8.06898
21530984;9.51248
21530997;9.73374
21531010;9.08048
21531023;8.4641
21531036;6.73085
21531049;6.73085
21531062;7.38938
21531075;7.5685
21531088;6.78353
21531101;7.25767
21531114;6.82568
21531127;6.9047
21531140;8.29552
21531153;10.013
21531166;7.17338
21531179;6.73085
21531192;6.81514
21531205;6.86256
21531218;6.73085
21531231;6.74139
21531244;8.58
21531257;7.06275
21531270;7.25767
21531283;7.51055
21531296;8.34293
21531309;9.37023
21531322;7.49474
21531335;11.3669
21531348;7.86352
21531361;9.08048
21531374;7.69494
21531387;7.5685
21531400;8.13747
21531413;6.79934
21531426;6.81514
21531439;7.11543
21531452;6.84675
21531465;6.88363
21531478;6.97319
21531491;8.22703
21531504;7.82137
21531517;7.40518
21531530;7.4526
21531543;8.10059
21531556;7.43153
21531569;6.95212
21531582;7.83718
21531595;8.04791
21531608;9.61257
21531621;8.73278
21531634;7.90567
21531647;8.31132
21531660;7.41572
21531673;7.16811
21531686;7.07329
21531699;6.97319
21531712;6.74139
21531725;6.86783
21531738;8.70117
21531751;6.74139
21531764;7.1049
21531777;6.92051
21531790;6.73085
21531803;9.29648
21531816;9.53882
21531829;13.4742
21531842;14.3856
21531855;12.0886
21531868;11.6356
21531881;14.5068
21531894;13.9641
21531907;11.4881
21531920;12.4627
21531933;11.4775
21531946;9.74428
21531959;9.64945
21531972;10.1289
21531985;10.1447
21531998;8.97512
21532011;7.66333
21532024;10.4291
21532037;7.97942
21532050;6.92051
21532063;7.38411
21532076;7.21553
21532089;9.11209
21532102;8.05318
21532115;7.72655
21532128;8.38507
21532141;6.89417
21532154;7.67913
21532167;9.09102
21532180;9.00146
21532193;8.70644
21532206;8.78019
21532219;9.41765
21532232;9.00673
21532245;8.3482
21532258;9.25433
21532271;8.05318
21532284;13.0158
21532297;10.7716
21532310;7.38411
21532323;9.23853
21532336;7.87406
21532349;10.9823
21532362;7.79503
21532375;9.85491
21532388;8.82761
21532401;8.64322
21532414;8.08479
21532427;6.73085
21532440;7.62645
21532453;6.773
21532466;10.7768
21532479;6.78353
21532492;6.74666
21532505;7.07856
21532518;7.33143
21532531;8.41142
21532544;8.68009
21532557;8.98565
21532570;8.72751
21532583;9.06994
21532596;7.96362
21532609;7.74235
21532622;9.77589
21532635;8.17961
21532648;8.28498
21532661;9.67579
21532674;10.0182
21532687;7.53689
21532700;8.23756
21532713;7.9004
21532726;9.33862
21532739;6.81514
21532752;8.76966
21532765;7.35777
21532778;6.7888
21532791;7.72128
21532804;8.93824
21532817;9.62311
21532830;9.27014
21532843;8.69063
21532856;8.36927
21532869;8.47463
21532882;8.26917
21532895;8.55893
21532908;7.2366
21532921;10.2816
21532934;8.28498
21532947;8.06898
21532960;9.57569
21532973;8.42722
21532986;8.77492
21532999;11.467
21533012;9.22272
21533025;11.4564
21533038;11.6988
21533051;8.40615
21533064;8.63795
21533077;7.92674
21533090;8.38507
21533103;8.13747
21533116;8.21122
21533129;8.03737
21533142;8.22703
21533155;8.75912
21533168;8.15854
21533181;8.94351
21533194;9.88652
21533207;8.2481
21533220;8.30078
21533233;7.29982
21533246;7.06802
21533259;8.31132
21533272;8.00576
21533285;10.9086
21533298;7.17865
21533311;6.76773
21533324;8.32186
21533337;6.99426
21533350;7.61591
21533363;8.49571
21533376;7.6686
21533389;6.87309
21533402;11.6935
21533415;9.67579
21533428;7.74762
21533441;7.93728
21533454;6.95212
21533467;7.55796
21533480;9.0278
21533493;9.23853
21533506;7.01007
21533519;7.86879
21533532;6.89417
21533545;7.14704
21533558;8.84868
21533571;7.9004
21533584;8.99092
21533597;7.11543
21533610;8.77492
21533623;8.86448
21533636;8.12166
21533649;8.79073
21533662;9.85491
21533675;13.864
21533688;15.2864
21533701;15.2864
21533714;14.8439
21533727;13.648
21533740;13.4742
21533753;11.6303
21533766;9.73374
21533779;9.96027
21533792;9.9392
21533805;9.8075
21533818;10.0235
21533831;9.36496
21533844;8.33766
21533857;8.55893
21533870;8.83814
21533883;8.7117
21533896;10.2816
21533909;8.37454
21533922;6.94158
21533935;10.2553
21533948;9.49667
21533961;7.57377
21533974;7.92674
21533987;7.18919
21534000;7.74235
21534013;7.52109
21534026;7.93201
21534039;7.69494
21534052;11.0719
21534065;9.11736
21534078;7.8003
21534091;6.84675
21534104;11.0192
21534117;10.0077
21534130;8.796
21534143;10.3449
21534156;8.95931
21534169;8.19542
21534182;7.11016
21534195;9.17004
21534208;11.0561
21534221;7.49474
21534234;6.73085
21534247;7.28928
21534260;8.42195
21534273;8.44829
21534286;7.57377
21534299;6.87836
21534312;7.58957
21534325;7.04168
21534338;6.89417
21534351;8.24283
21534364;7.89513
21534377;7.49474
21534390;7.94254
21534403;6.79407
21534416;8.63268
21534429;7.03114
21534442;7.51055
21534455;7.90567
21534468;8.58
21534481;6.80988
21534494;8.48517
21534507;11.0666
21534520;10.4871
21534533;10.1447
21534546;8.09532
21534559;10.6768
21534572;10.2395
21534585;9.9392
21534598;10.034
21534611;8.96458
21534624;9.51248
21534637;8.94877
21534650;9.28594
21534663;8.86975
21534676;9.74955
21534689;8.83287
21534702;9.77062
21534715;10.7505
21534728;10.7663
21534741;10.8611
21534754;10.9718
21534767;10.3185
21534780;9.81276
21534793;11.5039
21534806;11.546
21534819;9.77062
21534832;11.1825
21534845;11.1983
21534858;11.2194
21534871;10.74
21534884;9.97608
21534897;9.98135
21534910;9.94447
21534923;9.65998
21534936;9.89705
21534949;9.10155
21534962;11.1193
21534975;9.62838
21534988;10.092
21535001;9.98135
21535014;10.5556
21535027;10.4976
21535040;8.64849
21535053;8.11639
21535066;9.98662
21535079;9.69686
21535092;9.4914
21535105;10.4608
21535118;9.33335
21535131;10.9296
21535144;9.1437
21535157;10.1552
21535170;9.5915
21535183;8.85921
21535196;11.2141
21535209;9.2596
21535222;8.51678
21535235;9.29648
21535248;9.92866
21535261;10.7294
21535274;7.85825
21535287;9.06994
21535300;10.3449
21535313;9.34389
21535326;8.60107
21535339;10.2131
21535352;8.72751
21535365;9.54935
21535378;9.81803
21535391;8.97512
21535404;8.86975
21535417;11.1298
21535430;9.47033
21535443;8.65375
21535456;10.7505
21535469;9.31755
21535482;11.035
21535495;8.70117
21535508;9.98662
21535521;10.0867
21535534;9.32809
21535547;8.86448
21535560;8.56946
21535573;8.19542
21535586;9.02253
21535599;10.1341
21535612;8.14274
21535625;8.36927
21535638;7.76869
21535651;6.88363
21535664;8.18488
21535677;7.74762
21535690;6.73612
21535703;7.16811
21535716;6.9047
21535729;6.78353
21535742;6.77827
21535755;8.76966
21535768;8.70644
21535781;6.93104
21535794;6.79934
21535807;7.40518
21535820;9.31228
21535833;8.35873
21535846;8.91716
21535859;7.79503
21535872;9.21745
21535885;8.07952
21535898;9.75481
21535911;8.41142
21535924;9.36496
21535937;7.21026
21535950;8.90136
21535963;6.89417
21535976;8.25864
21535989;9.1437
21536002;9.80223
21536015;6.8889
21536028;7.13124
21536041;8.31659
21536054;8.31132
21536067;9.35443
21536080;9.78642
21536093;8.63795
21536106;7.90567
21536119;8.88029
21536132;10.4186
21536145;9.52301
21536158;8.90663
21536171;9.1595
21536184;10.1394
21536197;8.53785
21536210;10.2922
21536223;8.63268
21536236;9.3597
21536249;9.50194
21536262;9.48087
21536275;7.99523
21536288;9.88652
21536301;10.3659
21536314;8.87502
21536327;9.64945
21536340;10.1289
21536353;9.41765
21536366;10.2974
21536379;8.99092
21536392;9.40184
21536405;8.11639
21536418;9.95501
21536431;9.8233
21536444;10.9823
21536457;9.3597
21536470;10.9033
21536483;8.68536
21536496;10.1499
21536509;8.65375
21536522;9.99188
21536535;10.2448
21536548;10.603
21536561;8.91716
21536574;8.364
21536587;9.63364
21536600;9.44926
21536613;9.06994
21536626;8.64849
21536639;7.60538
21536652;9.51248
21536665;8.56419
21536678;7.62118
21536691;12.5206
21536704;8.61161
21536717;9.44926
21536730;6.74139
21536743;8.97512
21536756;6.79934
21536769;8.0163
21536782;9.86018
21536795;11.2615
21536808;8.61161
21536821;8.32712
21536834;6.82568
21536847;6.7888
21536860;6.73085
21536873;6.79407
21536886;6.7888
21536899;6.77827
21536912;6.76246
21536925;7.25241
21536938;9.84964
21536951;6.989
21536964;8.95931
21536977;8.48517
21536990;7.36831
21537003;8.27444
21537016;7.06275
21537029;7.2208
21537042;7.28928
21537055;7.28402
21537068;7.05748
21537081;7.59484
21537094;6.73612
21537107;8.16381
21537120;8.39561
21537133;8.56946
21537146;6.92051
21537159;11.0245
21537172;9.54408
21537185;8.69063
21537198;7.25241
21537211;7.28402
21537224;8.46937
21537237;7.34197
21537250;7.50528
21537263;8.18488
21537276;8.05318
21537289;9.21219
21537302;8.41668
21537315;7.33143
21537328;9.18058
21537341;7.7845
21537354;6.74666
21537367;8.62741
21537380;8.91716
21537393;8.19015
21537406;9.08048
21537419;9.41238
21537432;10.6978
21537445;9.77062
21537458;8.02684
21537471;7.37884
21537484;6.95739
21537497;8.96458
21537510;8.61688
21537523;9.35443
21537536;7.07856
21537549;7.65279
21537562;7.21553
21537575;7.05221
21537588;6.773
21537601;6.83622
21537614;6.73085
21537627;7.87932
21537640;7.28402
21537653;6.989
21537666;8.0163
21537679;7.53689
21537692;6.74139
21537705;11.1825
21537718;8.148
21537731;7.91093
21537744;7.09963
21537757;10.2553
21537770;7.65279
21537783;7.66333
21537796;6.73085
21537809;6.89417
21537822;7.02587
21537835;6.73085
21537848;6.73612
21537861;6.84149
21537874;7.13124
21537887;6.91524
21537900;7.13651
21537913;9.22272
21537926;6.90997
21537939;6.73085
21537952;8.41142
21537965;6.92051
21537978;7.16811
21537991;6.73085
21538004;6.82568
21538017;6.83095
21538030;6.73085
21538043;7.27348
21538056;6.74139
21538069;7.13651
21538082;7.07329
21538095;6.73085
21538108;7.43679
21538121;7.60011
21538134;10.3449
21538147;7.54743
21538160;8.28498
21538173;10.0393
21538186;6.74139
21538199;7.17338
21538212;6.73085
21538225;6.77827
21538238;7.17338
21538251;6.74139
21538264;6.73085
21538277;7.25767
21538290;6.86783
21538303;6.91524
21538316;7.80557
21538329;7.38938
21538342;6.74666
21538355;6.87309
21538368;8.16381
21538381;6.83095
21538394;7.03641
21538407;10.9665
21538420;7.90567
21538433;7.55796
21538446;7.22607
21538459;6.79407
21538472;7.21026
21538485;7.26294
21538498;6.74666
21538511;6.74139
21538524;7.27348
21538537;7.15758
21538550;7.07329
21538563;7.52109
21538576;8.47463
21538589;8.18488
21538602;8.23756
21538615;7.25767
21538628;6.85202
21538641;8.71697
21538654;6.95739
21538667;6.97319
21538680;6.73085
21538693;6.75719
21538706;6.73612
21538719;6.81514
21538732;7.17865
21538745;7.88459
21538758;6.90997
21538771;7.58957
21538784;7.53689
21538797;7.27348
21538810;7.34723
21538823;7.83718
21538836;6.89417
21538849;7.21026
21538862;6.73612
21538875;6.82568
21538888;6.73085
21538901;6.77827
21538914;8.18488
21538927;6.76773
21538940;8.95931
21538953;9.02253
21538966;7.30509
21538979;6.90997
21538992;6.7888
21539005;7.99523
21539018;9.18584
21539031;7.1207
21539044;7.96362
21539057;8.61688
21539070;8.06898
21539083;7.39465
21539096;8.96458
21539109;8.20595
21539122;10.3554
21539135;9.3913
21539148;8.1322
21539161;9.63364
21539174;8.44302
21539187;7.52635
21539200;7.52109
21539213;7.5685
21539226;8.70117
21539239;7.84245
21539252;7.97415
21539265;9.06468
21539278;9.47033
21539291;8.82761
21539304;7.85298
21539317;7.3367
21539330;7.06802
21539343;8.89082
21539356;9.03307
21539369;9.67579
21539382;9.23853
21539395;7.13124
21539408;8.63268
21539421;10.0498
21539434;7.09963
21539447;8.77492
21539460;9.63891
21539473;6.81514
21539486;6.8889
21539499;7.28402
21539512;7.47367
21539525;7.32616
21539538;9.59677
21539551;9.70213
21539564;8.58
21539577;7.33143
21539590;7.26821
21539603;8.16908
21539616;7.47894
21539629;8.19542
21539642;7.67386
21539655;8.19542
21539668;9.11736
21539681;7.90567
21539694;7.58957
21539707;8.69063
21539720;7.68967
21539733;7.77396
21539746;7.67913
21539759;7.60011
21539772;7.60538
21539785;7.41572
21539798;8.52732
21539811;6.773
21539824;7.61065
21539837;7.44206
21539850;6.73085
21539863;6.73085
21539876;6.74666
21539889;7.28402
21539902;8.44302
21539915;7.04695
21539928;8.30078
21539941;6.9047
21539954;9.04887
21539967;7.5527
21539980;6.80988
21539993;7.18919
21540006;6.85729
21540019;6.79934
21540032;7.26821
21540045;6.80461
21540058;7.0048
21540071;7.71601
21540084;6.90997
21540097;8.69063
21540110;7.19972
21540123;6.99953
21540136;8.35347
21540149;9.56516
21540162;7.79503
21540175;6.73085
21540188;8.56946
21540201;9.47033
21540214;10.171
21540227;8.5958
21540240;6.73085
21540253;9.78642
21540266;6.73085
21540279;6.73612
21540292;7.04695
21540305;9.18584
21540318;6.8889
21540331;8.75912
21540344;6.86256
21540357;11.409
21540370;8.93824
21540383;8.76439
21540396;8.31132
21540409;7.86352
21540422;7.92147
21540435;6.82568
21540448;7.86879
21540461;7.15758
21540474;7.85298
21540487;9.22272
21540500;7.08909
21540513;8.09532
21540526;8.47463
21540539;7.51055
21540552;9.18584
21540565;7.48421
21540578;6.79934
21540591;7.09963
21540604;7.9162
21540617;7.82137
21540630;7.27875
21540643;6.79934
21540656;7.81084
21540669;8.29552
21540682;8.08479
21540695;7.43679
21540708;6.82041
21540721;7.04168
21540734;9.55462
21540747;7.44733
21540760;7.31036
21540773;6.73085
21540786;6.76773
21540799;7.17338
21540812;6.83622
21540825;7.13651
21540838;7.24187
21540851;6.76246
21540864;8.13747
21540877;7.24714
21540890;6.73612
21540903;7.67386
21540916;6.93631
21540929;7.0206
21540942;6.79934
21540955;6.74666
21540968;6.83622
21540981;7.05221
21540994;6.79934
21541007;7.13651
21541020;8.92243
21541033;8.0163
21541046;7.20499
21541059;9.36496
21541072;7.9162
21541085;9.64418
21541098;7.60538
21541111;9.53355
21541124;9.23853
21541137;9.65998
21541150;6.94685
21541163;10.4397
21541176;6.74139
21541189;6.73085
21541202;7.02587
21541215;7.28928
21541228;7.56323
21541241;8.88556
21541254;6.773
21541267;6.88363
21541280;6.73085
21541293;6.73085
21541306;7.05748
21541319;6.73085
21541332;6.73085
21541345;7.22607
21541358;7.94781
21541371;8.84868
21541384;10.5819
21541397;9.36496
21541410;7.65279
21541423;7.34197
21541436;7.07329
21541449;6.74666
21541462;6.91524
21541475;7.68967
21541488;6.79407
21541501;7.25241
21541514;8.49044
21541527;7.77923
21541540;7.69494
21541553;9.00673
21541566;7.88459
21541579;7.64752
21541592;6.75192
21541605;7.28402
21541618;7.64752
21541631;7.94781
21541644;6.79934
21541657;7.29982
21541670;8.57473
21541683;8.26917
21541696;6.75719
21541709;7.59484
21541722;7.47894
21541735;7.25767
21541748;7.37358
21541761;8.76966
21541774;7.31036
21541787;8.94351
21541800;9.97608
21541813;8.09005
21541826;6.773
21541839;6.94685
21541852;7.14177
21541865;7.25767
21541878;7.41045
21541891;8.71697
21541904;7.86879
21541917;7.61591
21541930;6.76246
21541943;6.89944
21541956;6.79407
21541969;8.16381
21541982;6.74666
21541995;6.73085
21542008;6.74139
21542021;6.79407
21542034;7.0206
21542047;6.79934
21542060;6.89417
21542073;6.90997
21542086;6.87309
21542099;8.38507
21542112;7.28402
21542125;10.1552
21542138;6.73085
21542151;8.20595
21542164;7.22607
21542177;6.73085
21542190;7.41572
21542203;7.89513
21542216;8.55366
21542229;7.87406
21542242;6.73085
21542255;6.74666
21542268;6.73085
21542281;6.90997
21542294;6.93631
21542307;8.74858
21542320;8.30605
21542333;7.97942
21542346;9.59677
21542359;7.95835
21542372;9.29121
21542385;11.0455
21542398;8.90136
21542411;7.17338
21542424;8.05318
21542437;6.93631
21542450;7.11543
21542463;7.06802
21542476;6.9047
21542489;8.00049
21542502;7.14704
21542515;7.03114
21542528;6.92051
21542541;6.96265
21542554;8.23756
21542567;7.75816
21542580;7.59484
21542593;7.33143
21542606;9.11736
21542619;7.79503
21542632;9.58096
21542645;6.82568
21542658;9.24906
21542671;7.95835
21542684;8.15327
21542697;10.4133
21542710;8.89609
21542723;7.04168
21542736;7.25241
21542749;8.2481
21542762;6.89944
21542775;7.88459
21542788;8.02157
21542801;7.19446
21542814;7.80557
21542827;7.48421
21542840;7.17338
21542853;8.33766
21542866;10.1499
21542879;9.04887
21542892;10.092
21542905;8.6959
21542918;9.17004
21542931;8.15854
21542944;6.80461
21542957;7.96362
21542970;6.74666
21542983;7.41045
21542996;8.43776
21543009;6.99426
21543022;6.7888
21543035;6.79934
21543048;6.73085
21543061;7.03641
21543074;7.03114
21543087;6.95212
21543100;9.80223
21543113;6.85729
21543126;6.82041
21543139;6.84675
21543152;6.79934
21543165;6.73085
21543178;8.20595
21543191;7.04695
21543204;6.74139
21543217;9.38077
21543230;6.86256
21543243;7.63699
21543256;9.79696
21543269;8.61161
21543282;10.2131
21543295;10.1289
21543308;9.32282
21543321;9.12789
21543334;6.78353
21543347;8.97512
21543360;7.41045
21543373;8.87502
21543386;9.50194
21543399;8.63268
21543412;8.27444
21543425;6.95212
21543438;6.92578
21543451;7.08382
21543464;10.3396
21543477;12.3679
21543490;12.9052
21543503;9.24906
21543516;11.5565
21543529;10.74
21543542;10.2448
21543555;8.85395
21543568;10.4555
21543581;10.1289
21543594;9.32282
21543607;9.53882
21543620;10.1973
21543633;11.3142
21543646;9.86018
21543659;10.1236
21543672;9.22272
21543685;9.21219
21543698;9.58623
21543711;8.85395
21543724;8.72751
21543737;11.5987
21543750;9.6073
21543763;9.90232
21543776;8.98565
21543789;8.85921
21543802;9.69159
21543815;9.32809
21543828;9.34389
21543841;10.6873
21543854;9.71267
21543867;9.43345
21543880;8.62214
21543893;8.22703
21543906;8.89609
21543919;10.6662
21543932;9.19638
21543945;8.21649
21543958;10.2658
21543971;8.0321
21543984;8.66956
21543997;9.7074
21544010;10.0656
21544023;10.3449
21544036;10.3607
21544049;10.5082
21544062;10.6241
21544075;10.2711
21544088;9.63364
21544101;8.36927
21544114;9.44399
21544127;10.8875
21544140;10.25
21544153;9.75481
21544166;9.22272
21544179;8.95931
21544192;9.61257
21544205;9.96554
21544218;8.86975
21544231;10.4239
21544244;9.32809
21544257;8.94351
21544270;10.2131
21544283;8.36927
21544296;8.88029
21544309;6.94685
21544322;7.28928
21544335;8.0163
21544348;7.16285
21544361;7.52635
21544374;7.23133
21544387;6.99426
21544400;7.4526
21544413;6.74666
21544426;7.65806
21544439;7.27348
21544452;9.66525
21544465;8.36927
21544478;7.7845
21544491;7.25241
21544504;8.24283
21544517;8.4641
21544530;7.87406
21544543;8.26917
21544556;8.85921
21544569;7.03641
21544582;8.47463
21544595;6.83095
21544608;6.80461
21544621;7.3367
21544634;7.26821
21544647;7.95308
21544660;8.48517
21544673;6.773
21544686;6.89944
21544699;6.93104
21544712;8.35873
21544725;7.16811
21544738;7.11016
21544751;8.8118
21544764;6.79407
21544777;7.77923
21544790;8.48517
21544803;7.19972
21544816;8.36927
21544829;7.88459
21544842;7.61591
21544855;7.03114
